"doi","tittle","author","year","journal","country","iso_3","locality","continent","longitude","latitude","farm_type","sample_type","host","age","antimicrobial","antimicrobial_compound","antimicrobial_class","who_classification","no_isolates_resistant","no_isolates_intermidiate","no_isolates_susceptible","percent_resistant","percent_intermediate","percent_susceptible","no_isolates","pathogen","strain","odd_ratio","p_value","mic_breakpoint_mg_m_l","mic_minimum_ihibitory_concentration_mg_m_l","production_system","sampling_start_date","sampling_end_date","no_samples","no_isolates_resistant_to_more_than_one_antimicrobial","prevalence_percent","controls_strain","method","no_organic_production_farms","no_conventonal_production_farms","withdrawal_period_in_years_of_antimicrobials_prior_to_experiment","guidelines","statistical_analyses","laboratory_test","farm_characteristics","notes"
"https://doi.org/10.2460/javma.2005.226.589","Antimicrobial susceptibility of Escherichia coli isolates from dairy farms using organic versus conventional production methods","Kenji et al.",2005,"Journal of American Veterinary Medical Association","United States of America","USA","Wisconsin","North America",42.862956,-90.561593,"Organic","Feacal","Cows and Calves","Lactating cows and less than 6 months calves","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",63,570,488,5.619982159,50.84745763,43.53256021,1121,"E.coli","","1.531","0.021","512","","Dairy",2000,2001,1191,123,NA,"E coli (ATCC 25,922), Staphylococcus aureus (ATCC 29,213) and Pseudomonas aeruginosa (ATCC 27,853)","Micro-broth dillution",30,30,"3","National Committee for Clinical Laboratory Standards","Logistic regression to determine odds ratio/ Mantel-Haenszel mean score statistic","Antimicrobial susceptability test(AST) and bacterial culture","","significant p value was p=<0.05 was considered for all the analyses/ longitude and latitude are esstimated from google maps"
"https://doi.org/10.2460/javma.2005.226.589","Antimicrobial susceptibility of Escherichia coli isolates from dairy farms using organic versus conventional production methods","Kenji et al.",2005,"Journal of American Veterinary Medical Association","United States of America","USA","Wisconsin","North America",42.862956,-90.561593,"Organic","Feacal","Cows and Calves","Lactating cows and less than 6 months calves","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",37,586,498,3.300624442,52.27475468,44.42462087,1121,"E.coli","","2.272","0.057","4","","Dairy",2000,2001,1191,123,NA,"E coli (ATCC 25,922), Staphylococcus aureus (ATCC 29,213) and Pseudomonas aeruginosa (ATCC 27,853)","Micro-broth dillution",30,30,"3","National Committee for Clinical Laboratory Standards","Logistic regression to determine odds ratio/ Mantel-Haenszel mean score statistic","Antimicrobial susceptability test(AST) and bacterial culture","","significant p value was p=<0.05 was considered for all the analyses/ longitude and latitude are esstimated from google maps"
"https://doi.org/10.2460/javma.2005.226.589","Antimicrobial susceptibility of Escherichia coli isolates from dairy farms using organic versus conventional production methods","Kenji et al.",2005,"Journal of American Veterinary Medical Association","United States of America","USA","Wisconsin","North America",42.862956,-90.561593,"Organic","Feacal","Cows and Calves","Lactating cows and less than 6 months calves","Nalidixic acid","NAL","Quinolones","Critically important",0,570,551,0,50.84745763,49.15254237,1121,"E.coli","","NA","NA","32","","Dairy",2000,2001,1191,123,NA,"E coli (ATCC 25,922), Staphylococcus aureus (ATCC 29,213) and Pseudomonas aeruginosa (ATCC 27,853)","Micro-broth dillution",30,30,"3","National Committee for Clinical Laboratory Standards","Logistic regression to determine odds ratio/ Mantel-Haenszel mean score statistic","Antimicrobial susceptability test(AST) and bacterial culture","","significant p value was p=<0.05 was considered for all the analyses/ longitude and latitude are esstimated from google maps"
"https://doi.org/10.2460/javma.2005.226.589","Antimicrobial susceptibility of Escherichia coli isolates from dairy farms using organic versus conventional production methods","Kenji et al.",2005,"Journal of American Veterinary Medical Association","United States of America","USA","Wisconsin","North America",42.862956,-90.561593,"Organic","Feacal","Cows and Calves","Lactating cows and less than 6 months calves","Ciprofloxacin","CIP","Quinolones","Critically important",0,570,551,0,50.84745763,49.15254237,1121,"E.coli","","NA","NA","4","","Dairy",2000,2001,1191,123,NA,"E coli (ATCC 25,922), Staphylococcus aureus (ATCC 29,213) and Pseudomonas aeruginosa (ATCC 27,853)","Micro-broth dillution",30,30,"3","National Committee for Clinical Laboratory Standards","Logistic regression to determine odds ratio/ Mantel-Haenszel mean score statistic","Antimicrobial susceptability test(AST) and bacterial culture","","significant p value was p=<0.05 was considered for all the analyses/ longitude and latitude are esstimated from google maps"
"DOI: 10.1016/j.vetmic.2015.05.005","Prevalence and characterization of Salmonella in pigs from conventional and organic farms and first report of S. serovar 1, 4,[5], 12: i:-from Korea","Tamang et al.",2015,"Veterinary microbiology","South Korea","KOR","South Korea","Asia",37.364997,127.706901,"Conventional","Feacal","Pigs","","Ampicillin","AMP","Penicillin","Critically important",45,0,55,45,0,55,100,"Salmonella","","","<0.0001",">=32","","",2012,2013,1324,NA,53.3,"Escherichia coli ATCC 25922, Staphylococcus aureus ATCC 29213, and Enterococcus faecalis ATCC 29212","Broth dillution",14,30,"","Clinical and Laboratory Standards Institute (CLSI) guidelines (CLSI, 2012) or the Danish Integrated Antimicrobial Resistance Monitoring and Research Programme","Fisher’s exact test or chi-square test","Serotyping, MLVA, double disc synergy tes","Conventional farms were characterized by unrestricted use of antimicrobials for prevention and treatment of diseased pigs at the farm level. Whereas, the organic farms used organic feed and used antimicrobials only on prescription by veterinarians for treatment of diseased pigs","significant p <0.01 / coordinates estimated on google maps"
"DOI: 10.1016/j.vetmic.2015.05.005","Prevalence and characterization of Salmonella in pigs from conventional and organic farms and first report of S. serovar 1, 4,[5], 12: i:-from Korea","Tamang et al.",2015,"Veterinary microbiology","South Korea","KOR","South Korea","Asia",37.364997,127.706901,"Conventional","Feacal","Pigs","","Cefoxitin","FOX","2nd_gen cephalosporin","Highly important",0,0,100,0,0,100,100,"Salmonella","","","NA",">=32","","",2012,2013,1324,NA,53.3,"Escherichia coli ATCC 25922, Staphylococcus aureus ATCC 29213, and Enterococcus faecalis ATCC 29213","Broth dillution",14,30,"","Clinical and Laboratory Standards Institute (CLSI) guidelines (CLSI, 2012) or the Danish Integrated Antimicrobial Resistance Monitoring and Research Programme","Fisher’s exact test or chi-square test","Serotyping, MLVA, double disc synergy tes","Conventional farms were characterized by unrestricted use of antimicrobials for prevention and treatment of diseased pigs at the farm level. Whereas, the organic farms used organic feed and used antimicrobials only on prescription by veterinarians for treatment of diseased pigs","significant p <0.01 / coordinates estimated on google maps"
"DOI: 10.1016/j.vetmic.2015.05.005","Prevalence and characterization of Salmonella in pigs from conventional and organic farms and first report of S. serovar 1, 4,[5], 12: i:-from Korea","Tamang et al.",2015,"Veterinary microbiology","South Korea","KOR","South Korea","Asia",37.364997,127.706901,"Conventional","Feacal","Pigs","","Ceftiofur","CTF","3rd_gen cephalosporin","Critically important",0,0,100,0,0,100,100,"Salmonella","","","0.0052",">=4","","",2012,2013,1324,NA,53.3,"Escherichia coli ATCC 25922, Staphylococcus aureus ATCC 29213, and Enterococcus faecalis ATCC 29214","Broth dillution",14,30,"","Clinical and Laboratory Standards Institute (CLSI) guidelines (CLSI, 2012) or the Danish Integrated Antimicrobial Resistance Monitoring and Research Programme","Fisher’s exact test or chi-square test","Serotyping, MLVA, double disc synergy tes","Conventional farms were characterized by unrestricted use of antimicrobials for prevention and treatment of diseased pigs at the farm level. Whereas, the organic farms used organic feed and used antimicrobials only on prescription by veterinarians for treatment of diseased pigs","significant p <0.01 / coordinates estimated on google maps"
"DOI: 10.1016/j.vetmic.2015.05.005","Prevalence and characterization of Salmonella in pigs from conventional and organic farms and first report of S. serovar 1, 4,[5], 12: i:-from Korea","Tamang et al.",2015,"Veterinary microbiology","South Korea","KOR","South Korea","Asia",37.364997,127.706901,"Conventional","Feacal","Pigs","","Cephalothin","CEF","1st_gen cephalosporin","Highly important",0,0,100,0,0,100,100,"Salmonella","","","0.0052",">=32","","",2012,2013,1324,NA,53.3,"Escherichia coli ATCC 25922, Staphylococcus aureus ATCC 29213, and Enterococcus faecalis ATCC 29215","Broth dillution",14,30,"","Clinical and Laboratory Standards Institute (CLSI) guidelines (CLSI, 2012) or the Danish Integrated Antimicrobial Resistance Monitoring and Research Programme","Fisher’s exact test or chi-square test","Serotyping, MLVA, double disc synergy tes","Conventional farms were characterized by unrestricted use of antimicrobials for prevention and treatment of diseased pigs at the farm level. Whereas, the organic farms used organic feed and used antimicrobials only on prescription by veterinarians for treatment of diseased pigs","significant p <0.01 / coordinates estimated on google maps"
"DOI: 10.1016/j.vetmic.2015.05.005","Prevalence and characterization of Salmonella in pigs from conventional and organic farms and first report of S. serovar 1, 4,[5], 12: i:-from Korea","Tamang et al.",2015,"Veterinary microbiology","South Korea","KOR","South Korea","Asia",37.364997,127.706901,"Conventional","Feacal","Pigs","","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important",0,0,100,0,0,100,100,"Salmonella","","","NA",">=32/16","","",2012,2013,1324,NA,53.3,"Escherichia coli ATCC 25922, Staphylococcus aureus ATCC 29213, and Enterococcus faecalis ATCC 29216","Broth dillution",14,30,"","Clinical and Laboratory Standards Institute (CLSI) guidelines (CLSI, 2012) or the Danish Integrated Antimicrobial Resistance Monitoring and Research Programme","Fisher’s exact test or chi-square test","Serotyping, MLVA, double disc synergy tes","Conventional farms were characterized by unrestricted use of antimicrobials for prevention and treatment of diseased pigs at the farm level. Whereas, the organic farms used organic feed and used antimicrobials only on prescription by veterinarians for treatment of diseased pigs","significant p <0.01 / coordinates estimated on google maps"
"DOI: 10.1016/j.vetmic.2015.05.005","Prevalence and characterization of Salmonella in pigs from conventional and organic farms and first report of S. serovar 1, 4,[5], 12: i:-from Korea","Tamang et al.",2015,"Veterinary microbiology","South Korea","KOR","South Korea","Asia",37.364997,127.706901,"Conventional","Feacal","Pigs","","Chloromphenicol","CHL","Amphenicol","Highly important",20,0,80,20,0,80,100,"Salmonella","","","0.0333",">=32","","",2012,2013,1324,NA,53.3,"Escherichia coli ATCC 25922, Staphylococcus aureus ATCC 29213, and Enterococcus faecalis ATCC 29217","Broth dillution",14,30,"","Clinical and Laboratory Standards Institute (CLSI) guidelines (CLSI, 2012) or the Danish Integrated Antimicrobial Resistance Monitoring and Research Programme","Fisher’s exact test or chi-square test","Serotyping, MLVA, double disc synergy tes","Conventional farms were characterized by unrestricted use of antimicrobials for prevention and treatment of diseased pigs at the farm level. Whereas, the organic farms used organic feed and used antimicrobials only on prescription by veterinarians for treatment of diseased pigs","significant p <0.01 / coordinates estimated on google maps"
"DOI: 10.1016/j.vetmic.2015.05.005","Prevalence and characterization of Salmonella in pigs from conventional and organic farms and first report of S. serovar 1, 4,[5], 12: i:-from Korea","Tamang et al.",2015,"Veterinary microbiology","South Korea","KOR","South Korea","Asia",37.364997,127.706901,"Conventional","Feacal","Pigs","","Ciprofloxacin","CIP","Quinolones","Critically important",0,0,100,0,0,100,100,"Salmonella","","","NA",">=4","","",2012,2013,1324,NA,53.3,"Escherichia coli ATCC 25922, Staphylococcus aureus ATCC 29213, and Enterococcus faecalis ATCC 29218","Broth dillution",14,30,"","Clinical and Laboratory Standards Institute (CLSI) guidelines (CLSI, 2012) or the Danish Integrated Antimicrobial Resistance Monitoring and Research Programme","Fisher’s exact test or chi-square test","Serotyping, MLVA, double disc synergy tes","Conventional farms were characterized by unrestricted use of antimicrobials for prevention and treatment of diseased pigs at the farm level. Whereas, the organic farms used organic feed and used antimicrobials only on prescription by veterinarians for treatment of diseased pigs","significant p <0.01 / coordinates estimated on google maps"
